"technology_code","technology_name","sector","technology_category","output_commodity","output_unit","emission_class","process_share_pct","process_co2_kt_per_unit","process_ch4_kt_per_unit","process_n2o_kt_per_unit","process_total_kt_per_unit","energy_direct_kt_per_unit","energy_direct_biomass_zerorated_kt_per_unit","energy_indirect_kt_per_unit","direct_total_kt_per_unit","consumes_biomass_fuel","emissions_released","n_emitting_fuel_inputs","emitting_fuel_commodities","retrofit_to","fuel_factor_year"
"ITXDRYNGA01","Drying / separation technology based on natural gas","Textiles","Natural gas","ITXDRY","PJ","D_pure_energy",0,0,0,0,0,55.6518496903673,55.6518496903673,0,55.6518496903673,FALSE,1,1,"IND_NGABOM",,2021
"ITXLTHBIOS01","Low-temperature heat  technology based on solid biomass (boiler)","Textiles","Biomass","ITXLTH","PJ","D_pure_energy",0,0,0,0,0,109.101123595506,0,0,109.101123595506,TRUE,1,1,"IND_SOLIDBIOMSW",,2021
"ITXLTHHCO01","Low-temperature heat  technology based on coal (boiler)","Textiles","Coal","ITXLTH","PJ","D_pure_energy",0,0,0,0,0,100.691919496602,100.691919496602,0,100.691919496602,FALSE,1,1,"INDCOA",,2021
"ITXLTHLPG01","Low-temperature heat  technology based on liquified petroleum gas (boiler)","Textiles","Oil","ITXLTH","PJ","D_pure_energy",0,0,0,0,0,64.7584565217391,64.7584565217391,0,64.7584565217391,FALSE,1,1,"INDLPG",,2021
"ITXLTHNGA01","Low-temperature heat  technology based on natural gas (boiler)","Textiles","Natural gas","ITXLTH","PJ","D_pure_energy",0,0,0,0,0,55.6518496903673,55.6518496903673,0,55.6518496903673,FALSE,1,1,"IND_NGABOM",,2021
"ITXSPCBIOS01","Low-temperature space heat technology based on solid biomass (boiler)","Textiles","Biomass","ITXSPC","PJ","D_pure_energy",0,0,0,0,0,107.888888888889,0,0,107.888888888889,TRUE,1,1,"IND_SOLIDBIOMSW",,2021
"ITXSPCHCO01","Low-temperature space heat  technology based on coal (boiler)","Textiles","Coal","ITXSPC","PJ","D_pure_energy",0,0,0,0,0,100.691919496602,100.691919496602,0,100.691919496602,FALSE,1,1,"INDCOA",,2021
"ITXSPCLPG01","Low-temperature space heat technology based on liquified petroleum gas (boiler)","Textiles","Oil","ITXSPC","PJ","D_pure_energy",0,0,0,0,0,64.0621290322581,64.0621290322581,0,64.0621290322581,FALSE,1,1,"INDLPG",,2021
"ITXSPCNGA01","Low-temperature space heat technology based on natural gas (boiler)","Textiles","Natural gas","ITXSPC","PJ","D_pure_energy",0,0,0,0,0,55.0534427044494,55.0534427044494,0,55.0534427044494,FALSE,1,1,"IND_NGABOM",,2021
"ITX01","Demand technology (not an actual technology only transforms energy services (ITXDRY, ITXLTH, ITXMOT, ITXSPC) into final demand commodity (ITX))","Textiles","Standard_FF","ITX","PJ","E_zero_direct",,0,0,0,0,0,0,0,0,FALSE,1,0,"",,2021
"ITXCHPCCGTH01","CCGT CHP based on hydrogen","Textiles","Hydrogen","ITXSTM","PJ","E_zero_direct",,0,0,0,0,0,0,0,0,FALSE,1,0,"",,2021
"ITXDRYELC01","Drying / separation technology based on electricity","Textiles","Electricity","ITXDRY","PJ","E_zero_direct",,0,0,0,0,0,0,101.010101010101,0,FALSE,1,1,"INDDISTELC",,2021
"ITXDRYELCHP01","Drying / separation technology based on heat pump","Textiles","Heat pump","ITXDRY","PJ","E_zero_direct",,0,0,0,0,0,0,33.3333333333333,0,FALSE,1,1,"INDDISTELC",,2021
"ITXDRYHDG01","Drying / separation technology based on hydrogen","Textiles","Hydrogen","ITXDRY","PJ","E_zero_direct",,0,0,0,0,0,0,0,0,FALSE,1,0,"",,2021
"ITXDRYSTM01","Drying / separation technology based on low-temperature steam/heat from CHP (not an actual technology, only transfers heat from CHP plants, therefore no cost/capacity)","Textiles","Steam","ITXDRY","PJ","E_zero_direct",,0,0,0,0,0,0,0,0,FALSE,1,0,"",,2021
"ITXLTHELC01","Low-temperature heat  technology based on electricity (boiler)","Textiles","Electricity","ITXLTH","PJ","E_zero_direct",,0,0,0,0,0,0,101.010101010101,0,FALSE,1,1,"INDDISTELC",,2021
"ITXLTHELCHP01","Low-temperature heat  technology based on heat pump","Textiles","Heat pump","ITXLTH","PJ","E_zero_direct",,0,0,0,0,0,0,33.3333333333333,0,FALSE,1,1,"INDDISTELC",,2021
"ITXLTHHDG01","Low-temperature heat  technology based on hydrogen (boiler)","Textiles","Hydrogen","ITXLTH","PJ","E_zero_direct",,0,0,0,0,0,0,0,0,FALSE,1,0,"",,2021
"ITXLTHSTM01","Low-temperature heat  technology based on low-temperature steam/heat from CHP (not an actual technology, only transfers heat from CHP plants, therefore no cost/capacity)","Textiles","Steam","ITXLTH","PJ","E_zero_direct",,0,0,0,0,0,0,0,0,FALSE,1,0,"",,2021
"ITXMOTELC01","Electric motor technology","Textiles","Electricity","ITXMOT","PJ","E_zero_direct",,0,0,0,0,0,0,102.249488752556,0,FALSE,1,1,"INDDISTELC",,2021
"ITXSPCELC01","Low-temperature space heat  technology based on electricity (boiler)","Textiles","Electricity","ITXSPC","PJ","E_zero_direct",,0,0,0,0,0,0,101.010101010101,0,FALSE,1,1,"INDDISTELC",,2021
"ITXSPCELCHP01","Low-temperature space heat technology based on heat pump","Textiles","Heat pump","ITXSPC","PJ","E_zero_direct",,0,0,0,0,0,0,25,0,FALSE,1,1,"INDDISTELC",,2021
"ITXSPCHDG01","Low-temperature space heat  technology based on hydrogen (boiler)","Textiles","Hydrogen","ITXSPC","PJ","E_zero_direct",,0,0,0,0,0,0,0,0,FALSE,1,0,"",,2021
"ITXSPCSTM01","Low-temperature space heat technology based on low-temperature steam/heat from CHP (not an actual technology, only transfers heat from CHP plants, therefore no cost/capacity)","Textiles","Steam","ITXSPC","PJ","E_zero_direct",,0,0,0,0,0,0,0,0,FALSE,1,0,"",,2021
"ITXSTMHP01","Steam generation by heat pump","Textiles","Heat pump","ITXSTM","PJ","E_zero_direct",,0,0,0,0,0,0,33.3333333333333,0,FALSE,1,1,"INDDISTELC",,2021
"IVHCHPBIOS01","Steam turbine CHP based on solid biomass","Vehicles","Biomass","IVHSTM","PJ","D_pure_energy",0,0,0,0,0,133.5125,0,0,133.5125,TRUE,1,1,"IND_SOLIDBIOMSW",,2021
"IVHCHPGT01","Gas turbine CHP based on natural gas","Vehicles","Natural gas","IVHSTM","PJ","D_pure_energy",0,0,0,0,0,124.342132736764,124.342132736764,0,124.342132736764,FALSE,1,1,"IND_NGABOMLFO",,2021
"IVHHTHBIOS01","High-temperature heat technology based on solid biomass (boiler)","Vehicles","Biomass","IVHHTH","PJ","D_pure_energy",0,0,0,0,0,161.833333333333,0,0,161.833333333333,TRUE,1,1,"IND_SOLIDBIOMSW",,2021
"IVHHTHHCO01","High-temperature heat technology based on coal (boiler)","Vehicles","Coal","IVHHTH","PJ","D_pure_energy",0,0,0,0,0,149.359680586627,149.359680586627,0,149.359680586627,FALSE,1,1,"INDCOA",,2021
"IVHHTHLPG01","High-temperature heat technology based on liquified petroleum gas (boiler)","Vehicles","Oil","IVHHTH","PJ","D_pure_energy",0,0,0,0,0,99.2963,99.2963,0,99.2963,FALSE,1,1,"INDLPG",,2021
"IVHHTHNGA01","High-temperature heat technology based on natural gas / biomethane (boiler)","Vehicles","Natural gas","IVHHTH","PJ","D_pure_energy",0,0,0,0,0,85.3328361918966,85.3328361918966,0,85.3328361918966,FALSE,1,1,"IND_NGABOM",,2021
"IVHLTHBIOS01","Low-temperature heat  technology based on solid biomass (boiler)","Vehicles","Biomass","IVHLTH","PJ","D_pure_energy",0,0,0,0,0,109.101123595506,0,0,109.101123595506,TRUE,1,1,"IND_SOLIDBIOMSW",,2021
"IVHLTHHCO01","Low-temperature heat  technology based on coal (boiler)","Vehicles","Coal","IVHLTH","PJ","D_pure_energy",0,0,0,0,0,100.691919496602,100.691919496602,0,100.691919496602,FALSE,1,1,"INDCOA",,2021
"IVHLTHLPG01","Low-temperature heat  technology based on liquified petroleum gas (boiler)","Vehicles","Oil","IVHLTH","PJ","D_pure_energy",0,0,0,0,0,64.7584565217391,64.7584565217391,0,64.7584565217391,FALSE,1,1,"INDLPG",,2021
"IVHLTHNGA01","Low-temperature heat  technology based on natural gas (boiler)","Vehicles","Natural gas","IVHLTH","PJ","D_pure_energy",0,0,0,0,0,55.6518496903673,55.6518496903673,0,55.6518496903673,FALSE,1,1,"IND_NGABOM",,2021
"IVHOTHBIOS01","Generic process technology for other energy services based on solid biomass","Vehicles","Biomass","IVHOTH","PJ","D_pure_energy",0,0,0,0,0,109.101123595506,0,0,109.101123595506,TRUE,1,1,"IND_SOLIDBIOMSW",,2021
"IVHOTHHCO01","Generic process technology for other energy services based on coal","Vehicles","Coal","IVHOTH","PJ","D_pure_energy",0,0,0,0,0,100.691919496602,100.691919496602,0,100.691919496602,FALSE,1,1,"INDCOA",,2021
"IVHOTHLPG01","Generic process technology for other energy services based on liquified petroleum gas","Vehicles","Oil","IVHOTH","PJ","D_pure_energy",0,0,0,0,0,64.7584565217391,64.7584565217391,0,64.7584565217391,FALSE,1,1,"INDLPG",,2021
"IVHOTHNGA01","Generic process technology for other energy services based on natural gas / biomethane","Vehicles","Natural gas","IVHOTH","PJ","D_pure_energy",0,0,0,0,0,55.6518496903673,55.6518496903673,0,55.6518496903673,FALSE,1,1,"IND_NGABOM",,2021
"IVHSPCBIOS01","Low-temperature space heat technology based on solid biomass (boiler)","Vehicles","Biomass","IVHSPC","PJ","D_pure_energy",0,0,0,0,0,107.888888888889,0,0,107.888888888889,TRUE,1,1,"IND_SOLIDBIOMSW",,2021
"IVHSPCHCO01","Low-temperature space heat  technology based on coal (boiler)","Vehicles","Coal","IVHSPC","PJ","D_pure_energy",0,0,0,0,0,100.691919496602,100.691919496602,0,100.691919496602,FALSE,1,1,"INDCOA",,2021
"IVHSPCLPG01","Low-temperature space heat technology based on liquified petroleum gas (boiler)","Vehicles","Oil","IVHSPC","PJ","D_pure_energy",0,0,0,0,0,64.0621290322581,64.0621290322581,0,64.0621290322581,FALSE,1,1,"INDLPG",,2021
"IVHSPCNGA01","Low-temperature space heat technology based on natural gas (boiler)","Vehicles","Natural gas","IVHSPC","PJ","D_pure_energy",0,0,0,0,0,55.0534427044494,55.0534427044494,0,55.0534427044494,FALSE,1,1,"IND_NGABOM",,2021
"IVH01","Demand technology (not an actual technology only transforms energy services (IVHHTH, IVHLTH, IVHMOT, IVHOTH, IVHSPC) into final demand commodity (IVH))","Vehicles","Standard_FF","IVH","PJ","E_zero_direct",,0,0,0,0,0,0,0,0,FALSE,1,0,"",,2021
"IVHCHPCCGTH01","CCGT CHP based on hydrogen","Vehicles","Hydrogen","IVHSTM","PJ","E_zero_direct",,0,0,0,0,0,0,0,0,FALSE,1,0,"",,2021
"IVHHTHELC01","High-temperature heat technology based on electricity (boiler)","Vehicles","Electricity","IVHHTH","PJ","E_zero_direct",,0,0,0,0,0,0,117.647058823529,0,FALSE,1,1,"INDDISTELC",,2021
"IVHHTHHDG01","High-temperature heat technology based on hydrogen (boiler)","Vehicles","Hydrogen","IVHHTH","PJ","E_zero_direct",,0,0,0,0,0,0,0,0,FALSE,1,0,"",,2021
"IVHLTHELC01","Low-temperature heat  technology based on electricity (boiler)","Vehicles","Electricity","IVHLTH","PJ","E_zero_direct",,0,0,0,0,0,0,101.010101010101,0,FALSE,1,1,"INDDISTELC",,2021
"IVHLTHELCHP01","Low-temperature heat  technology based on heat pump","Vehicles","Heat pump","IVHLTH","PJ","E_zero_direct",,0,0,0,0,0,0,33.3333333333333,0,FALSE,1,1,"INDDISTELC",,2021
"IVHLTHHDG01","Low-temperature heat  technology based on hydrogen (boiler)","Vehicles","Hydrogen","IVHLTH","PJ","E_zero_direct",,0,0,0,0,0,0,0,0,FALSE,1,0,"",,2021
"IVHLTHSTM01","Low-temperature heat  technology based on low-temperature steam/heat from CHP (not an actual technology, only transfers heat from CHP plants, therefore no cost/capacity)","Vehicles","Steam","IVHLTH","PJ","E_zero_direct",,0,0,0,0,0,0,0,0,FALSE,1,0,"",,2021
"IVHMOTELC01","Electric motor technology","Vehicles","Electricity","IVHMOT","PJ","E_zero_direct",,0,0,0,0,0,0,102.249488752556,0,FALSE,1,1,"INDDISTELC",,2021
"IVHOTHELC01","Generic process technology for other energy services based on electricity","Vehicles","Electricity","IVHOTH","PJ","E_zero_direct",,0,0,0,0,0,0,101.010101010101,0,FALSE,1,1,"INDDISTELC",,2021
"IVHOTHHDG01","Generic process technology for other energy services based on hydrogen","Vehicles","Hydrogen","IVHOTH","PJ","E_zero_direct",,0,0,0,0,0,0,0,0,FALSE,1,0,"",,2021
"IVHOTHSTM01","Generic process technology for other energy services based on low-temperature steam/heat from CHP (not an actual technology, only transfers heat from CHP plants, therefore no cost/capacity)","Vehicles","Steam","IVHOTH","PJ","E_zero_direct",,0,0,0,0,0,0,0,0,FALSE,1,0,"",,2021
"IVHSPCELC01","Low-temperature space heat  technology based on electricity (boiler)","Vehicles","Electricity","IVHSPC","PJ","E_zero_direct",,0,0,0,0,0,0,101.010101010101,0,FALSE,1,1,"INDDISTELC",,2021
"IVHSPCELCHP01","Low-temperature space heat technology based on heat pump","Vehicles","Heat pump","IVHSPC","PJ","E_zero_direct",,0,0,0,0,0,0,25,0,FALSE,1,1,"INDDISTELC",,2021
"IVHSPCHDG01","Low-temperature space heat  technology based on hydrogen (boiler)","Vehicles","Hydrogen","IVHSPC","PJ","E_zero_direct",,0,0,0,0,0,0,0,0,FALSE,1,0,"",,2021
"IVHSPCSTM01","Low-temperature space heat technology based on low-temperature steam/heat from CHP (not an actual technology, only transfers heat from CHP plants, therefore no cost/capacity)","Vehicles","Steam","IVHSPC","PJ","E_zero_direct",,0,0,0,0,0,0,0,0,FALSE,1,0,"",,2021
"IVHSTMHP01","Steam generation by heat pump","Vehicles","Heat pump","IVHSTM","PJ","E_zero_direct",,0,0,0,0,0,0,33.3333333333333,0,FALSE,1,1,"INDDISTELC",,2021
